Year,Combination,Score,Frequency
2023,C00,22.91,1
2023,C00,22.92,12
2023,C00,23.0,10543
2023,C00,23.05,1
2023,C00,23.08,8
2023,C00,23.16,1
2023,C00,23.17,8
2023,C00,23.25,9588
2023,C00,23.3,1
2023,C00,23.33,7
2023,C00,23.35,2
2023,C00,23.41,1
2023,C00,23.42,7
2023,C00,23.5,8772
2023,C00,23.58,13
2023,C00,23.66,1
2023,C00,23.67,6
2023,C00,23.75,7936
2023,C00,23.8,1
2023,C00,23.83,5
2023,C00,23.91,1
2023,C00,23.92,9
2023,C00,24.0,7092
2023,C00,24.08,8
2023,C00,24.17,10
2023,C00,24.25,6399
2023,C00,24.33,6
2023,C00,24.41,3
2023,C00,24.42,1
2023,C00,24.5,5647
2023,C00,24.55,1
2023,C00,24.58,4
2023,C00,24.67,3
2023,C00,24.75,4996
2023,C00,24.83,3
2023,C00,24.91,1
2023,C00,24.92,1
2023,C00,25.0,4306
2023,C00,25.009999999999998,1
2023,C00,25.08,4
2023,C00,25.17,2
2023,C00,25.25,3815
2023,C00,25.3,1
2023,C00,25.33,1
2023,C00,25.35,1
2023,C00,25.41,1
2023,C00,25.42,2
2023,C00,25.5,3266
2023,C00,25.58,1
2023,C00,25.67,2
2023,C00,25.75,2790
2023,C00,25.83,2
2023,C00,25.92,2
2023,C00,26.0,2399
2023,C00,26.08,2
2023,C00,26.17,2
2023,C00,26.25,2016
2023,C00,26.33,2
2023,C00,26.42,1
2023,C00,26.5,1647
2023,C00,26.58,1
2023,C00,26.66,1
2023,C00,26.67,1
2023,C00,26.75,1302
2023,C00,26.83,3
2023,C00,27.0,1065
2023,C00,27.25,825
2023,C00,27.5,577
2023,C00,27.75,474
2023,C00,28.0,348
2023,C00,28.25,204
2023,C00,28.5,104
2023,C00,28.58,1
2023,C00,28.75,57
2023,C00,29.0,19
2023,C00,29.25,6
2023,C00,29.5,1
2023,D01,2.8,1
2023,D01,4.4,1
2023,D01,4.449999999999999,1
2023,D01,4.5,2
2023,D01,4.65,2
2023,D01,4.75,1
2023,D01,5.0,2
2023,D01,5.1,2
2023,D01,5.15,2
2023,D01,5.2,2
2023,D01,5.25,3
2023,D01,5.3,5
2023,D01,5.300000000000001,1
2023,D01,5.45,2
2023,D01,5.5,2
2023,D01,5.55,2
2023,D01,5.6,1
2023,D01,5.65,2
2023,D01,5.699999999999999,1
2023,D01,5.7,2
2023,D01,5.75,5
2023,D01,5.800000000000001,1
2023,D01,5.85,4
2023,D01,5.9,5
2023,D01,5.949999999999999,3
2023,D01,5.95,3
2023,D01,6.0,8
2023,D01,6.05,3
2023,D01,6.050000000000001,2
2023,D01,6.1,6
2023,D01,6.1000000000000005,2
2023,D01,6.15,5
2023,D01,6.199999999999999,7
2023,D01,6.2,6
2023,D01,6.25,12
2023,D01,6.3,8
2023,D01,6.35,8
2023,D01,6.4,12
2023,D01,6.449999999999999,3
2023,D01,6.45,12
2023,D01,6.5,11
2023,D01,6.55,10
2023,D01,6.550000000000001,4
2023,D01,6.6,11
2023,D01,6.6000000000000005,1
2023,D01,6.6499999999999995,3
2023,D01,6.65,21
2023,D01,6.699999999999999,11
2023,D01,6.7,13
2023,D01,6.75,9
2023,D01,6.8,8
2023,D01,6.800000000000001,14
2023,D01,6.85,18
2023,D01,6.8500000000000005,4
2023,D01,6.8999999999999995,3
2023,D01,6.9,12
2023,D01,6.949999999999999,5
2023,D01,6.95,14
2023,D01,6.98,1
2023,D01,7.0,35
2023,D01,7.05,21
2023,D01,7.050000000000001,4
2023,D01,7.1,27
2023,D01,7.1000000000000005,2
2023,D01,7.1499999999999995,4
2023,D01,7.15,27
2023,D01,7.199999999999999,16
2023,D01,7.2,21
2023,D01,7.25,30
2023,D01,7.3,25
2023,D01,7.300000000000001,22
2023,D01,7.35,26
2023,D01,7.3500000000000005,8
2023,D01,7.3999999999999995,8
2023,D01,7.4,31
2023,D01,7.449999999999999,13
2023,D01,7.45,19
2023,D01,7.5,61
2023,D01,7.55,28
2023,D01,7.550000000000001,20
2023,D01,7.6,48
2023,D01,7.6000000000000005,6
2023,D01,7.6499999999999995,10
2023,D01,7.65,52
2023,D01,7.699999999999999,29
2023,D01,7.7,30
2023,D01,7.75,61
2023,D01,7.8,42
2023,D01,7.800000000000001,37
2023,D01,7.85,44
2023,D01,7.8500000000000005,8
2023,D01,7.88,1
2023,D01,7.8999999999999995,12
2023,D01,7.9,75
2023,D01,7.949999999999999,30
2023,D01,7.95,39
2023,D01,8.0,84
2023,D01,8.049999999999999,2
2023,D01,8.05,76
2023,D01,8.1,84
2023,D01,8.100000000000001,19
2023,D01,8.149999999999999,11
2023,D01,8.15,78
2023,D01,8.2,86
2023,D01,8.200000000000001,8
2023,D01,8.21,1
2023,D01,8.25,92
2023,D01,8.299999999999999,1
2023,D01,8.3,89
2023,D01,8.34,1
2023,D01,8.35,89
2023,D01,8.350000000000001,20
2023,D01,8.39,1
2023,D01,8.399999999999999,14
2023,D01,8.4,96
2023,D01,8.43,1
2023,D01,8.45,110
2023,D01,8.450000000000001,7
2023,D01,8.48,1
2023,D01,8.5,101
2023,D01,8.52,1
2023,D01,8.549999999999999,1
2023,D01,8.55,113
2023,D01,8.6,114
2023,D01,8.600000000000001,22
2023,D01,8.649999999999999,21
2023,D01,8.65,126
2023,D01,8.68,1
2023,D01,8.7,122
2023,D01,8.700000000000001,13
2023,D01,8.75,131
2023,D01,8.780000000000001,1
2023,D01,8.799999999999999,4
2023,D01,8.8,151
2023,D01,8.83,1
2023,D01,8.85,129
2023,D01,8.850000000000001,36
2023,D01,8.899999999999999,28
2023,D01,8.9,156
2023,D01,8.93,2
2023,D01,8.95,158
2023,D01,8.950000000000001,11
2023,D01,8.97,1
2023,D01,9.0,205
2023,D01,9.049999999999999,5
2023,D01,9.05,178
2023,D01,9.08,1
2023,D01,9.1,138
2023,D01,9.100000000000001,32
2023,D01,9.120000000000001,2
2023,D01,9.129999999999999,1
2023,D01,9.149999999999999,31
2023,D01,9.15,148
2023,D01,9.16,1
2023,D01,9.2,228
2023,D01,9.200000000000001,21
2023,D01,9.219999999999999,1
2023,D01,9.23,2
2023,D01,9.25,219
2023,D01,9.27,1
2023,D01,9.3,241
2023,D01,9.32,1
2023,D01,9.33,1
2023,D01,9.35,152
2023,D01,9.350000000000001,35
2023,D01,9.399999999999999,42
2023,D01,9.4,243
2023,D01,9.45,200
2023,D01,9.450000000000001,21
2023,D01,9.48,1
2023,D01,9.5,256
2023,D01,9.52,1
2023,D01,9.530000000000001,2
2023,D01,9.549999999999999,1
2023,D01,9.55,252
2023,D01,9.6,244
2023,D01,9.600000000000001,54
2023,D01,9.620000000000001,2
2023,D01,9.649999999999999,36
2023,D01,9.65,225
2023,D01,9.7,295
2023,D01,9.700000000000001,38
2023,D01,9.75,288
2023,D01,9.77,1
2023,D01,9.799999999999999,20
2023,D01,9.8,349
2023,D01,9.82,1
2023,D01,9.83,1
2023,D01,9.85,210
2023,D01,9.850000000000001,73
2023,D01,9.879999999999999,1
2023,D01,9.88,1
2023,D01,9.899999999999999,61
2023,D01,9.9,297
2023,D01,9.92,2
2023,D01,9.95,282
2023,D01,9.950000000000001,27
2023,D01,9.96,1
2023,D01,10.0,424
2023,D01,10.010000000000002,1
2023,D01,10.03,1
2023,D01,10.049999999999999,13
2023,D01,10.05,357
2023,D01,10.06,1
2023,D01,10.08,1
2023,D01,10.1,321
2023,D01,10.100000000000001,115
2023,D01,10.120000000000001,1
2023,D01,10.129999999999999,1
2023,D01,10.13,1
2023,D01,10.149999999999999,57
2023,D01,10.15,303
2023,D01,10.17,1
2023,D01,10.18,2
2023,D01,10.2,421
2023,D01,10.200000000000001,39
2023,D01,10.219999999999999,1
2023,D01,10.22,1
2023,D01,10.23,2
2023,D01,10.25,376
2023,D01,10.26,2
2023,D01,10.299999999999999,30
2023,D01,10.3,438
2023,D01,10.32,1
2023,D01,10.33,2
2023,D01,10.35,283
2023,D01,10.350000000000001,91
2023,D01,10.370000000000001,1
2023,D01,10.379999999999999,2
2023,D01,10.399999999999999,153
2023,D01,10.4,408
2023,D01,10.420000000000002,1
2023,D01,10.43,3
2023,D01,10.45,373
2023,D01,10.450000000000001,75
2023,D01,10.47,1
2023,D01,10.48,3
2023,D01,10.5,497
2023,D01,10.53,1
2023,D01,10.530000000000001,1
2023,D01,10.549999999999999,14
2023,D01,10.55,436
2023,D01,10.57,1
2023,D01,10.6,496
2023,D01,10.600000000000001,158
2023,D01,10.610000000000001,1
2023,D01,10.629999999999999,1
2023,D01,10.649999999999999,139
2023,D01,10.65,412
2023,D01,10.67,2
2023,D01,10.68,1
2023,D01,10.7,460
2023,D01,10.700000000000001,106
2023,D01,10.73,1
2023,D01,10.75,484
2023,D01,10.78,1
2023,D01,10.780000000000001,2
2023,D01,10.799999999999999,104
2023,D01,10.8,556
2023,D01,10.82,1
2023,D01,10.83,1
2023,D01,10.830000000000002,1
2023,D01,10.85,381
2023,D01,10.850000000000001,216
2023,D01,10.86,1
2023,D01,10.879999999999999,2
2023,D01,10.899999999999999,153
2023,D01,10.9,474
2023,D01,10.93,1
2023,D01,10.95,505
2023,D01,10.950000000000001,93
2023,D01,10.969999999999999,3
2023,D01,10.98,3
2023,D01,11.0,741
2023,D01,11.01,2
2023,D01,11.02,1
2023,D01,11.030000000000001,1
2023,D01,11.049999999999999,70
2023,D01,11.05,566
2023,D01,11.079999999999998,1
2023,D01,11.08,1
2023,D01,11.1,446
2023,D01,11.100000000000001,269
2023,D01,11.12,2
2023,D01,11.120000000000001,1
2023,D01,11.129999999999999,2
2023,D01,11.149999999999999,146
2023,D01,11.15,467
2023,D01,11.170000000000002,1
2023,D01,11.18,4
2023,D01,11.2,694
2023,D01,11.200000000000001,122
2023,D01,11.229999999999999,1
2023,D01,11.23,1
2023,D01,11.25,639
2023,D01,11.27,1
2023,D01,11.280000000000001,3
2023,D01,11.299999999999999,102
2023,D01,11.3,664
2023,D01,11.32,1
2023,D01,11.329999999999998,1
2023,D01,11.33,3
2023,D01,11.35,425
2023,D01,11.350000000000001,268
2023,D01,11.399999999999999,316
2023,D01,11.4,647
2023,D01,11.42,1
2023,D01,11.43,1
2023,D01,11.45,622
2023,D01,11.450000000000001,171
2023,D01,11.5,892
2023,D01,11.530000000000001,4
2023,D01,11.549999999999999,110
2023,D01,11.55,636
2023,D01,11.57,1
2023,D01,11.58,1
2023,D01,11.6,689
2023,D01,11.600000000000001,363
2023,D01,11.61,1
2023,D01,11.610000000000001,1
2023,D01,11.620000000000001,3
2023,D01,11.629999999999999,1
2023,D01,11.649999999999999,290
2023,D01,11.65,526
2023,D01,11.67,1
2023,D01,11.670000000000002,1
2023,D01,11.68,2
2023,D01,11.680000000000001,2
2023,D01,11.7,729
2023,D01,11.700000000000001,196
2023,D01,11.71,1
2023,D01,11.719999999999999,1
2023,D01,11.73,1
2023,D01,11.75,854
2023,D01,11.77,3
2023,D01,11.78,2
2023,D01,11.780000000000001,1
2023,D01,11.799999999999999,248
2023,D01,11.8,901
2023,D01,11.81,1
2023,D01,11.819999999999999,1
2023,D01,11.83,1
2023,D01,11.85,545
2023,D01,11.850000000000001,355
2023,D01,11.86,3
2023,D01,11.87,2
2023,D01,11.870000000000001,4
2023,D01,11.879999999999999,1
2023,D01,11.88,2
2023,D01,11.899999999999999,364
2023,D01,11.9,648
2023,D01,11.919999999999998,1
2023,D01,11.92,1
2023,D01,11.93,1
2023,D01,11.95,684
2023,D01,11.950000000000001,196
2023,D01,11.969999999999999,2
2023,D01,11.97,1
2023,D01,11.98,3
2023,D01,12.0,1246
2023,D01,12.010000000000002,1
2023,D01,12.02,2
2023,D01,12.03,2
2023,D01,12.049999999999999,175
2023,D01,12.05,826
2023,D01,12.069999999999999,1
2023,D01,12.07,2
2023,D01,12.08,2
2023,D01,12.080000000000002,1
2023,D01,12.1,698
2023,D01,12.100000000000001,458
2023,D01,12.12,1
2023,D01,12.129999999999999,2
2023,D01,12.149999999999999,396
2023,D01,12.15,634
2023,D01,12.16,1
2023,D01,12.169999999999998,1
2023,D01,12.17,3
2023,D01,12.18,3
2023,D01,12.2,981
2023,D01,12.200000000000001,252
2023,D01,12.22,2
2023,D01,12.229999999999999,2
2023,D01,12.23,6
2023,D01,12.25,1040
2023,D01,12.27,5
2023,D01,12.270000000000001,1
2023,D01,12.280000000000001,1
2023,D01,12.299999999999999,262
2023,D01,12.3,992
2023,D01,12.319999999999999,3
2023,D01,12.32,2
2023,D01,12.329999999999998,1
2023,D01,12.33,1
2023,D01,12.35,613
2023,D01,12.350000000000001,436
2023,D01,12.36,2
2023,D01,12.360000000000001,1
2023,D01,12.37,1
2023,D01,12.370000000000001,2
2023,D01,12.379999999999999,3
2023,D01,12.399999999999999,571
2023,D01,12.4,888
2023,D01,12.419999999999998,2
2023,D01,12.43,3
2023,D01,12.430000000000001,2
2023,D01,12.45,918
2023,D01,12.450000000000001,257
2023,D01,12.46,1
2023,D01,12.469999999999999,1
2023,D01,12.48,1
2023,D01,12.5,1301
2023,D01,12.51,1
2023,D01,12.52,5
2023,D01,12.53,3
2023,D01,12.530000000000001,2
2023,D01,12.549999999999999,243
2023,D01,12.55,964
2023,D01,12.569999999999999,4
2023,D01,12.57,4
2023,D01,12.579999999999998,2
2023,D01,12.58,3
2023,D01,12.580000000000002,2
2023,D01,12.59,1
2023,D01,12.6,888
2023,D01,12.600000000000001,580
2023,D01,12.62,2
2023,D01,12.629999999999999,4
2023,D01,12.63,2
2023,D01,12.649999999999999,476
2023,D01,12.65,842
2023,D01,12.67,2
2023,D01,12.68,3
2023,D01,12.7,1134
2023,D01,12.700000000000001,309
2023,D01,12.71,1
2023,D01,12.719999999999999,2
2023,D01,12.72,2
2023,D01,12.729999999999999,2
2023,D01,12.73,1
2023,D01,12.75,1255
2023,D01,12.76,1
2023,D01,12.77,4
2023,D01,12.78,3
2023,D01,12.799999999999999,335
2023,D01,12.8,1326
2023,D01,12.819999999999999,1
2023,D01,12.82,1
2023,D01,12.83,2
2023,D01,12.830000000000002,1
2023,D01,12.85,814
2023,D01,12.850000000000001,523
2023,D01,12.86,2
2023,D01,12.87,2
2023,D01,12.870000000000001,1
2023,D01,12.88,3
2023,D01,12.899999999999999,611
2023,D01,12.9,912
2023,D01,12.91,1
2023,D01,12.92,1
2023,D01,12.920000000000002,1
2023,D01,12.93,9
2023,D01,12.930000000000001,1
2023,D01,12.95,1041
2023,D01,12.950000000000001,277
2023,D01,12.969999999999999,1
2023,D01,12.97,2
2023,D01,12.979999999999999,3
2023,D01,13.0,1651
2023,D01,13.01,1
2023,D01,13.02,1
2023,D01,13.03,2
2023,D01,13.030000000000001,2
2023,D01,13.049999999999999,250
2023,D01,13.05,1134
2023,D01,13.069999999999999,1
2023,D01,13.07,3
2023,D01,13.08,4
2023,D01,13.080000000000002,1
2023,D01,13.1,952
2023,D01,13.100000000000001,686
2023,D01,13.12,3
2023,D01,13.120000000000001,3
2023,D01,13.129999999999999,4
2023,D01,13.13,3
2023,D01,13.14,1
2023,D01,13.149999999999999,574
2023,D01,13.15,919
2023,D01,13.150000000000002,1
2023,D01,13.16,2
2023,D01,13.169999999999998,1
2023,D01,13.18,1
2023,D01,13.2,1439
2023,D01,13.200000000000001,364
2023,D01,13.21,1
2023,D01,13.219999999999999,3
2023,D01,13.229999999999999,1
2023,D01,13.23,4
2023,D01,13.25,1553
2023,D01,13.27,3
2023,D01,13.270000000000001,1
2023,D01,13.28,1
2023,D01,13.280000000000001,2
2023,D01,13.299999999999999,362
2023,D01,13.3,1371
2023,D01,13.32,2
2023,D01,13.329999999999998,2
2023,D01,13.33,2
2023,D01,13.35,945
2023,D01,13.350000000000001,641
2023,D01,13.37,2
2023,D01,13.370000000000001,1
2023,D01,13.379999999999999,3
2023,D01,13.399999999999999,745
2023,D01,13.4,1197
2023,D01,13.419999999999998,1
2023,D01,13.42,2
2023,D01,13.43,4
2023,D01,13.430000000000001,2
2023,D01,13.45,1302
2023,D01,13.450000000000001,343
2023,D01,13.46,1
2023,D01,13.469999999999999,3
2023,D01,13.479999999999999,1
2023,D01,13.48,5
2023,D01,13.5,1800
2023,D01,13.51,1
2023,D01,13.52,4
2023,D01,13.520000000000001,1
2023,D01,13.53,2
2023,D01,13.530000000000001,1
2023,D01,13.549999999999999,354
2023,D01,13.55,1331
2023,D01,13.559999999999999,1
2023,D01,13.56,2
2023,D01,13.57,4
2023,D01,13.58,3
2023,D01,13.580000000000002,2
2023,D01,13.6,1183
2023,D01,13.600000000000001,796
2023,D01,13.610000000000001,1
2023,D01,13.620000000000001,3
2023,D01,13.629999999999999,6
2023,D01,13.63,2
2023,D01,13.649999999999999,715
2023,D01,13.65,1084
2023,D01,13.66,2
2023,D01,13.669999999999998,1
2023,D01,13.67,4
2023,D01,13.68,6
2023,D01,13.680000000000001,3
2023,D01,13.7,1551
2023,D01,13.700000000000001,457
2023,D01,13.709999999999999,2
2023,D01,13.71,1
2023,D01,13.719999999999999,2
2023,D01,13.72,1
2023,D01,13.73,3
2023,D01,13.75,1730
2023,D01,13.76,2
2023,D01,13.77,9
2023,D01,13.770000000000001,1
2023,D01,13.78,1
2023,D01,13.780000000000001,5
2023,D01,13.799999999999999,429
2023,D01,13.8,1654
2023,D01,13.81,1
2023,D01,13.819999999999999,2
2023,D01,13.82,5
2023,D01,13.829999999999998,2
2023,D01,13.83,2
2023,D01,13.85,1092
2023,D01,13.850000000000001,751
2023,D01,13.86,2
2023,D01,13.87,3
2023,D01,13.870000000000001,1
2023,D01,13.879999999999999,1
2023,D01,13.88,2
2023,D01,13.899999999999999,799
2023,D01,13.9,1276
2023,D01,13.919999999999998,2
2023,D01,13.92,4
2023,D01,13.93,2
2023,D01,13.930000000000001,1
2023,D01,13.95,1481
2023,D01,13.950000000000001,384
2023,D01,13.969999999999999,5
2023,D01,13.97,1
2023,D01,13.979999999999999,2
2023,D01,13.98,6
2023,D01,14.0,2282
2023,D01,14.01,1
2023,D01,14.03,4
2023,D01,14.030000000000001,1
2023,D01,14.049999999999999,417
2023,D01,14.05,1585
2023,D01,14.059999999999999,1
2023,D01,14.06,1
2023,D01,14.069999999999999,1
2023,D01,14.07,4
2023,D01,14.08,4
2023,D01,14.1,1328
2023,D01,14.100000000000001,895
2023,D01,14.12,1
2023,D01,14.120000000000001,1
2023,D01,14.129999999999999,1
2023,D01,14.13,1
2023,D01,14.149999999999999,756
2023,D01,14.15,1203
2023,D01,14.169999999999998,1
2023,D01,14.17,2
2023,D01,14.18,4
2023,D01,14.2,1887
2023,D01,14.200000000000001,512
2023,D01,14.219999999999999,4
2023,D01,14.22,2
2023,D01,14.229999999999999,1
2023,D01,14.23,6
2023,D01,14.25,1974
2023,D01,14.26,1
2023,D01,14.27,3
2023,D01,14.270000000000001,1
2023,D01,14.28,3
2023,D01,14.280000000000001,3
2023,D01,14.299999999999999,494
2023,D01,14.3,1811
2023,D01,14.31,1
2023,D01,14.319999999999999,2
2023,D01,14.32,2
2023,D01,14.33,5
2023,D01,14.330000000000002,1
2023,D01,14.35,1252
2023,D01,14.350000000000001,840
2023,D01,14.37,2
2023,D01,14.370000000000001,5
2023,D01,14.379999999999999,2
2023,D01,14.38,2
2023,D01,14.399999999999999,987
2023,D01,14.4,1552
2023,D01,14.42,3
2023,D01,14.420000000000002,2
2023,D01,14.43,5
2023,D01,14.45,1685
2023,D01,14.450000000000001,409
2023,D01,14.469999999999999,5
2023,D01,14.47,2
2023,D01,14.479999999999999,1
2023,D01,14.48,4
2023,D01,14.499999999999998,1
2023,D01,14.5,2482
2023,D01,14.51,1
2023,D01,14.510000000000002,3
2023,D01,14.52,6
2023,D01,14.53,3
2023,D01,14.530000000000001,5
2023,D01,14.549999999999999,417
2023,D01,14.55,1747
2023,D01,14.559999999999999,2
2023,D01,14.57,2
2023,D01,14.579999999999998,3
2023,D01,14.58,3
2023,D01,14.580000000000002,4
2023,D01,14.6,1572
2023,D01,14.600000000000001,1057
2023,D01,14.61,4
2023,D01,14.62,2
2023,D01,14.620000000000001,3
2023,D01,14.629999999999999,1
2023,D01,14.63,3
2023,D01,14.649999999999999,870
2023,D01,14.65,1413
2023,D01,14.67,2
2023,D01,14.670000000000002,1
2023,D01,14.68,4
2023,D01,14.680000000000001,1
2023,D01,14.7,2030
2023,D01,14.700000000000001,505
2023,D01,14.709999999999999,1
2023,D01,14.71,2
2023,D01,14.719999999999999,2
2023,D01,14.72,4
2023,D01,14.73,5
2023,D01,14.75,2234
2023,D01,14.76,1
2023,D01,14.760000000000002,1
2023,D01,14.77,4
2023,D01,14.770000000000001,2
2023,D01,14.78,1
2023,D01,14.780000000000001,7
2023,D01,14.799999999999999,568
2023,D01,14.8,2204
2023,D01,14.809999999999999,1
2023,D01,14.81,1
2023,D01,14.819999999999999,4
2023,D01,14.82,5
2023,D01,14.829999999999998,1
2023,D01,14.83,5
2023,D01,14.830000000000002,3
2023,D01,14.85,1438
2023,D01,14.850000000000001,964
2023,D01,14.870000000000001,8
2023,D01,14.879999999999999,3
2023,D01,14.88,2
2023,D01,14.899999999999999,1057
2023,D01,14.9,1621
2023,D01,14.92,2
2023,D01,14.920000000000002,4
2023,D01,14.93,6
2023,D01,14.95,1908
2023,D01,14.950000000000001,493
2023,D01,14.96,1
2023,D01,14.969999999999999,4
2023,D01,14.97,3
2023,D01,14.979999999999999,1
2023,D01,14.98,5
2023,D01,15.0,2893
2023,D01,15.000000000000002,1
2023,D01,15.01,2
2023,D01,15.010000000000002,1
2023,D01,15.02,2
2023,D01,15.020000000000001,3
2023,D01,15.03,1
2023,D01,15.030000000000001,6
2023,D01,15.049999999999999,485
2023,D01,15.05,2025
2023,D01,15.059999999999999,1
2023,D01,15.06,3
2023,D01,15.07,1
2023,D01,15.08,10
2023,D01,15.080000000000002,2
2023,D01,15.1,1822
2023,D01,15.100000000000001,1135
2023,D01,15.12,4
2023,D01,15.120000000000001,5
2023,D01,15.13,3
2023,D01,15.149999999999999,976
2023,D01,15.15,1607
2023,D01,15.169999999999998,2
2023,D01,15.17,1
2023,D01,15.170000000000002,2
2023,D01,15.18,3
2023,D01,15.180000000000001,1
2023,D01,15.2,2332
2023,D01,15.200000000000001,612
2023,D01,15.21,3
2023,D01,15.219999999999999,3
2023,D01,15.22,2
2023,D01,15.229999999999999,2
2023,D01,15.23,5
2023,D01,15.25,2589
2023,D01,15.260000000000002,1
2023,D01,15.27,7
2023,D01,15.270000000000001,3
2023,D01,15.28,4
2023,D01,15.280000000000001,5
2023,D01,15.299999999999999,617
2023,D01,15.3,2321
2023,D01,15.309999999999999,2
2023,D01,15.31,4
2023,D01,15.32,5
2023,D01,15.329999999999998,1
2023,D01,15.33,3
2023,D01,15.330000000000002,2
2023,D01,15.35,1587
2023,D01,15.350000000000001,1018
2023,D01,15.36,1
2023,D01,15.37,2
2023,D01,15.370000000000001,6
2023,D01,15.379999999999999,3
2023,D01,15.38,2
2023,D01,15.399999999999999,1234
2023,D01,15.4,1869
2023,D01,15.41,3
2023,D01,15.419999999999998,1
2023,D01,15.42,5
2023,D01,15.420000000000002,1
2023,D01,15.43,5
2023,D01,15.430000000000001,3
2023,D01,15.45,2168
2023,D01,15.450000000000001,545
2023,D01,15.46,1
2023,D01,15.469999999999999,1
2023,D01,15.47,2
2023,D01,15.479999999999999,2
2023,D01,15.48,8
2023,D01,15.5,2951
2023,D01,15.500000000000002,1
2023,D01,15.51,1
2023,D01,15.52,2
2023,D01,15.520000000000001,2
2023,D01,15.53,4
2023,D01,15.530000000000001,3
2023,D01,15.549999999999999,556
2023,D01,15.55,2195
2023,D01,15.559999999999999,1
2023,D01,15.569999999999999,1
2023,D01,15.57,2
2023,D01,15.58,6
2023,D01,15.580000000000002,3
2023,D01,15.6,1924
2023,D01,15.600000000000001,1295
2023,D01,15.61,2
2023,D01,15.62,1
2023,D01,15.620000000000001,5
2023,D01,15.629999999999999,10
2023,D01,15.63,2
2023,D01,15.649999999999999,1154
2023,D01,15.65,1661
2023,D01,15.66,1
2023,D01,15.669999999999998,1
2023,D01,15.67,3
2023,D01,15.670000000000002,5
2023,D01,15.68,4
2023,D01,15.680000000000001,1
2023,D01,15.7,2499
2023,D01,15.700000000000001,644
2023,D01,15.719999999999999,1
2023,D01,15.72,1
2023,D01,15.73,5
2023,D01,15.75,2902
2023,D01,15.76,1
2023,D01,15.77,5
2023,D01,15.770000000000001,2
2023,D01,15.78,3
2023,D01,15.780000000000001,3
2023,D01,15.790000000000001,1
2023,D01,15.799999999999999,683
2023,D01,15.8,2638
2023,D01,15.809999999999999,1
2023,D01,15.82,5
2023,D01,15.83,2
2023,D01,15.830000000000002,1
2023,D01,15.85,1736
2023,D01,15.850000000000001,1147
2023,D01,15.86,1
2023,D01,15.87,1
2023,D01,15.870000000000001,4
2023,D01,15.879999999999999,2
2023,D01,15.899999999999999,1297
2023,D01,15.9,1953
2023,D01,15.91,2
2023,D01,15.919999999999998,1
2023,D01,15.92,4
2023,D01,15.93,9
2023,D01,15.930000000000001,1
2023,D01,15.95,2319
2023,D01,15.950000000000001,571
2023,D01,15.96,3
2023,D01,15.969999999999999,3
2023,D01,15.97,1
2023,D01,15.979999999999999,1
2023,D01,15.98,8
2023,D01,16.0,3461
2023,D01,16.02,7
2023,D01,16.020000000000003,1
2023,D01,16.03,8
2023,D01,16.049999999999997,237
2023,D01,16.05,2721
2023,D01,16.060000000000002,1
2023,D01,16.07,5
2023,D01,16.08,7
2023,D01,16.080000000000002,2
2023,D01,16.099999999999998,338
2023,D01,16.1,3096
2023,D01,16.119999999999997,1
2023,D01,16.12,6
2023,D01,16.13,3
2023,D01,16.130000000000003,2
2023,D01,16.15,2625
2023,D01,16.150000000000002,357
2023,D01,16.16,3
2023,D01,16.169999999999998,3
2023,D01,16.17,1
2023,D01,16.18,8
2023,D01,16.2,3130
2023,D01,16.200000000000003,364
2023,D01,16.21,2
2023,D01,16.22,7
2023,D01,16.23,12
2023,D01,16.240000000000002,2
2023,D01,16.25,3115
2023,D01,16.26,1
2023,D01,16.27,9
2023,D01,16.270000000000003,1
2023,D01,16.28,9
2023,D01,16.299999999999997,330
2023,D01,16.3,3211
2023,D01,16.31,2
2023,D01,16.310000000000002,1
2023,D01,16.32,11
2023,D01,16.33,4
2023,D01,16.330000000000002,2
2023,D01,16.349999999999998,274
2023,D01,16.35,2951
2023,D01,16.369999999999997,3
2023,D01,16.37,6
2023,D01,16.38,3
2023,D01,16.380000000000003,1
2023,D01,16.4,3250
2023,D01,16.400000000000002,403
2023,D01,16.41,4
2023,D01,16.42,6
2023,D01,16.43,7
2023,D01,16.45,2853
2023,D01,16.450000000000003,382
2023,D01,16.46,2
2023,D01,16.47,7
2023,D01,16.479999999999997,1
2023,D01,16.48,6
2023,D01,16.5,3660
2023,D01,16.52,2
2023,D01,16.529999999999998,1
2023,D01,16.53,6
2023,D01,16.549999999999997,306
2023,D01,16.55,2945
2023,D01,16.57,4
2023,D01,16.58,9
2023,D01,16.580000000000002,1
2023,D01,16.599999999999998,292
2023,D01,16.6,3662
2023,D01,16.61,1
2023,D01,16.619999999999997,3
2023,D01,16.62,10
2023,D01,16.63,7
2023,D01,16.630000000000003,2
2023,D01,16.65,2988
2023,D01,16.650000000000002,340
2023,D01,16.66,1
2023,D01,16.669999999999998,3
2023,D01,16.67,4
2023,D01,16.68,8
2023,D01,16.7,3266
2023,D01,16.700000000000003,415
2023,D01,16.71,2
2023,D01,16.72,6
2023,D01,16.73,15
2023,D01,16.75,3318
2023,D01,16.759999999999998,1
2023,D01,16.76,1
2023,D01,16.77,11
2023,D01,16.779999999999998,2
2023,D01,16.78,11
2023,D01,16.799999999999997,396
2023,D01,16.8,3449
2023,D01,16.82,12
2023,D01,16.83,6
